email,time_homework,time_lectures
a6a693bcdeced7a5f2c50d45a595b857f0af741f,,
dbd3fda9fa83160d5a7e69dd765be95fe09cde79,,
a32d30e208326768798579741a851e5289395aa1,,
442543fe0e54fdfb6170311692d12968bbf022da,,
afeecc7b73aab7323bad7611a258a25a98217d7c,,
49c5e2f0cc0a4430bf0578b7a9ec7360a9260192,,
fe07b0cd00c7606aa38ec1e6b1374faa68131219,,
1e3e86edc8eab75ea19e45c9dc66de77c7f77b66,,
84c03d86d893ff9b659446de79be94e9f4ffebfe,,
16170729799399391fa61a071eb53ae2e66855a4,,
6c2a9854d6cbc1fee479226f27a2cf193afcbf5f,,
922efb9887cc5564b55a4c9156ea294b8f4e5081,,
66c582c6e3cdd54e73c59d6b79200f7a6b7b6037,,
8039a2c329555054376f9cc72277aecf2cc9cb90,,
ad85815de55795cd71d6b8571f91c835dbb6bf85,,
9845b008031ffdcfdcc7380221e8b1672f85a83b,,
7ec1325562c66aaff1757e85baa752d1a7b1cbe3,,
a49c81330a71a85048c680c0bd89f55bf18a1c9e,,
1e02f04486740ef23f28356f05f5446418aded01,,
de0aeb053e27877355140a6d4ecba7c1a81f2170,,
d84c484cbe800e0415bea66daf5239a9f30a4874,,
58be5e5fa5687cc7595d830cd33db63b7444bf52,,
5b916fc64cddc0f2896ffccd021ed0d71a45bf88,,
0da39152fdde08f2c215259449481ee2ccc18aec,,
106074c95fc350d31c9113ea0b7592c7130fa361,,
c760968e3f54e151e8af4274aaa4491471649152,2,5
d7f64883f9c5b6f8c8a6808181477e7e9f7c44ee,,
9fcf83ff25006db0b84e58727c4903a8e5b58517,2,4
4c4dfea5c8f7f2c2f1c409459efec15bb9237442,1,1
2bf3d862daf9eeda46da4707ffebadb377e521b2,,
c9732ea56e2413bdc2f4bb58e2b00ea4f0647685,1,4
d1003c237d201e2afe5227f8ad94114619287541,2 hr,6 hrs
ad527a97e429491850389dd0b0c3ba7400a1125d,2,3
aab4d2c3f136fe33b32e9cf7dc76833f8baf5f92,2,2
3775badc613ebcaf6e08981a2fe5bc49e6790c86,,
ad442aceb5728da1e5d915cbfa5e46d1b74777d2,1,2
4d9b1c64d737d7194f31f08dc38c32ccb4d326ec,2,4
9e64f300e267e2bb4e162af6baeb9000e3951b09,1.25,3
fff598af5f11fe029c5a29ca1542dbe8f3307efe,2Hs,3Hs
c923fc547cb70ca336b6d516763a8cfad08acac1,2,6
df7c47589add627880e607cddeaec4bb70713831,4,6
a3ec84a39f559c0e08a18aca7646f09f2135caf7,1,3
c616fd37610f35cb097e9ee61b942adc40b99e49,1.5,3
c1e9e969f191670dfb5a5e1fdf0777f78eb546be,1,2
e61067752eac68ac38d66cefa1163a1d135355d6,2,2
f4038d01ca3f135d93b70b3bbf6e2a0cccb6add0,<1 hour,2 hours
960029e252fb0189a24deef5436733f0a740aba9,2,3
9b0a01577dd77a785a47fda8f314f60ad1d4f08b,1,2
fd0863401df57336eaaa4665517d53f8bd759b5f,,
f4867a2318706d7f2812f61f999be034198b7b60,2,2
b0cebff5f749bcfb4774bcd57edf0b528d51c250,0.3,6
293330dbeb298ac917324c3ee31953dcfbca4de9,1h,3-4h
fa788280a9438fdabea1778c9547b671b35e1cdf,1,3
8b95e39e2597b6e7f0f8bd106343e5c9e6dcf81b,2,5
0293f99ba9e09a5d944ebbb07fd358cb1b831352,,
9faa1e33ae2fbcdaeaf2f9b58dcf3652251a2c18,2,2
f63cae52fb03356682fd0733699d1feaa1b9113c,36,36
2e6efbc36cfe4f6dd9577ec632044e195fb83a6d,3,8
639b68804af27ca4e5e2c845e7c4341da9b2600e,5,2
bb97bcdf4389dfaedb640381e1decdfa39706460,3,4
fa62569b7372ecda1c062b6a1b583825c21224ac,,
18c0c35d16c3fbeb3970b6503f8e4d88e42d6440,4,3
01dacd6bcf4241b5b0b72983cf1885f2693b1802,1,2
cdf10914aa67e6d915c6faa8c69587f5a851ae04,2 hrs,3 hrs
b4f5a99b1c05a9efdd90bfa50c4b353b1c11e985,1.5,3
05376f3eb618acfa90860a5d503758096f40eb93,2,4
2c1fc75761a60ecfa2448a8cc511a2c3e9363a17,1,2
2a1671d844c2c788e7bc81d49d43999783f01a75,,
a100b1f1dfcca28c062d0f0c762a87f1b7d13e9a,< 1hr,3.5
f2c2604630412acad43641d8b86f39dfa13007d7,~2,~10
e028dce7c4f20707187ce8eb9e2df6572cc81e2d,2,2
