email,time_homework,time_lectures
543007278d987f94d2204aad289473576fa87b2a,7.0,7.0
6ad2bc726af8a0057cc60cd20701433264ddbd80,2.0,5.0
a3f298ab423001c3d741c3c324c3f302f8d3a645,,
875b004d332e166e6f879151de2dbc673d602997,2.0,3.0
e3f7b14e3f200a1a3117fea716a3aead64b75bae,1.5,10.0
48bad0381fcad97b793a42e2cacd4c8ffc74481d,2.0,10.0
c71743a1774c51c969bdb7dcfc5ac15bdb7f9f75,4.0,6.0
281948b55b947612323aac27f531c0cf14722595,4.0,3.0
8e2194b6045582e5522ae48f268a85c5632ccb4e,2.0,3.0
fdec50ce2ce2597896a996531e1ea90d19dd6f12,3.0,6.0
2a270313900035db2a2445bc07702ac0b299e015,5.0,5.0
03b68c3027c4fe2d28f4f2d0d7a4d20943cea599,6.0,6.0
b1f2950b955d1201532b25632e82c35a10fd60c1,5.0,2.0
c07144a032ffbb587d092df158dbe31c8183ec45,8.0,8.0
39259b1cb32fbd314de0053c4e9f3b4753f38c9e,10.0,32.0
01b35fbc7de799666a23fa596639ea94de3b659c,4.0,6.0
7de466f5569366e2a2eb2865797b5478cf89b8cc,,
fc50cca62f37178136a570929d28b5c631906e07,6.0,3.5
476e655c61442721746c3bd11feb459ded551e7d,4.0,4.0
dc3bf2cdc526cb6569ecd354dd64a8eca7e259df,3.0,3.0
2a25d21639e37bf6789ba43a7c99844e338c1b27,3.0,4.5
38f51c7f2121d5806089bc10d4f5009783891242,5.0,4.0
63b34a8a3337049e137eff072aa9c6a9b46c8b03,10.0,5.0
7657dbb48b297a5c4630eee29bf0aae9f3ee2562,2.0,2.0
27de3adde9d5721bf9609ed247f9b5b1dcbd5b71,10.0,8.0
c6d8ef92a24a6deca3012c0636266c59ba33b657,5.0,6.0
d0f9ceec519469d3fb704763adb6ad103f81c02a,,
327a853f575f017c0e39b1cd4373dd7079400072,3.0,8.0
a37d3b04deee4562fe4262112f5901eda0f12130,3.0,6.0
b94a37daf1c993e60316b74dfd3f53bdf9717945,2.0,10.0
153b4664a0329f3b76a2bed135b222ca792464eb,2.0,5.0
6e77ff1c81779a774e8044c5d34b27e5e37a2aab,1.0,6.0
495826aa35c7ea19db53ac193436ea43ddd38fe0,4.0,3.0
d70bc01f5dae1b6e3326594d5c4b2e09b2bbb11d,1.5,5.0
d51126de1a07c60f43b4915121c39ff7fa9b3829,4.0,10.0
9faedcd9e223af3ac408ff39a1c30e4b1689688d,2.0,10.0
f6b3c5601c3aa50fad1408a650a075be234e9963,2.0,5.0
76b44a94c13e98780f438868d889d40499619723,15.0,15.0
b56fe3e657ae4bd8d738702cec7233da02995332,3.0,4.0
078c072b7fc72f7f625ae7d0622ede52e8ab9c67,72.0,48.0
ca6e4f101db0c3fd169fab4ccb2767be65737d47,4.0,7.0
ca4d4927693158fff157e2bbd7e4daf606c69bd1,4.0,4.0
281186884d2136327c5aa115c80e8687cf6b1106,6.0,20.0
5a8f1edd00bb7bc271a78356bd8092b76fb38162,,
a12fb7b732b2491aadea3e38f1eb195a96e82e43,10.0,10.0
a30e6188316246daae706103575e68ec0b05a71f,6.0,2.0
a593d0e9f7dddaf99e8eeaf21412edddaf76ee26,16.0,12.0
763f1201cc21f5db2920451b537baba80ecce548,4.0,8.0
69c172abe4abd2bfd43762e3783d865ca2519a4d,8.0,4.0
160022081dc13fb80a48b7c58eca651c737f87c7,2.0,6.0
f51863e82c75a6dde44b367f3fe185737c31bebe,,
5e8d263a531bf14fe2c37e2489c62232ea4ca151,2.0,3.0
9681d4ec97331f897a6dc2b029e4fe2c8336b1f8,5.0,8.0
bf7c2f647d790667512966ea6a160d674752c64b,1.5,4.0
cf313c6bf900f83ff345c530970d2b4701e328f0,8.0,3.0
7265df01aa16544108537925c32e04863e36fa39,4.0,7.0
054a2d98725053366cae7f6ac68c7d4a05e64899,,
3b815a944ebfe5f7896664d557fbf8bbd573fede,,
9234ccd1606bc06786882532045bb6684b377f87,6.0,12.0
68a953112bee699b1ac302a8986e136fd7efcb07,3.0,6.0
cce6eb48cb77a5f4e77193c49d95f2ea0e30d2dc,3.0,5.0
b47939ab008ca49a85ae2b2e738779547b4297b7,3.0,5.0
32b0665cd44eb024106a2a4d40fb3fe75b33d2f3,6.0,3.0
6c15bae2c31b9ef5e05c348000ca13c667b6352a,4.0,3.0
36a7a8e3ca324f4cef53376d5976bcafd3ccca50,5.0,5.0
dc713b5bb9d7bed9a64da1766abf85f4048e89af,2.0,5.0
e76185b5b49bae2874f63ae02fa8c7d4aa618ddc,6.0,4.0
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,4.0,4.0
0a7870a19937af442fe546e031992a3f9f235d4e,10.0,15.0
1e3461bf674b685a6164debbd59ef18c5df8e49b,2.0,6.0
0f74646668ccbbbc13d9b6d8e2703f1ca8653519,6.0,8.0
71d1244ef60aa133576d1b3835ee992655204a12,4.0,7.0
83ba76878d7e0856a6aa442a2c81aba4bc9c6450,1.5,6.0
3558012179046ede764635651f54f423678c70da,5.0,20.0
510c636f6e171521b4221e3954299ae982311123,3.0,5.0
f5d1d0db8d448c3a1cfb9c742d46baef540cfc1d,5.0,3.5
e700646c1769c4ceae5db45037585d208296fc9d,5.0,3.0
7ea770b8f94e51d8e2afe4d984f80f0b0cd9805d,3.0,6.0
9c97d3666eab5f620940c205867da83ffc64b675,2.0,2.0
ceb9b621cdf4b8728d5e28cf133458b98021da60,3.0,3.0
22ae119c347e27debdffa404f076a9a50f0f1ae2,1.5,3.0
5a745a4f421c4a413e9f19cc54c068367753863d,5.0,10.0
464bb42908bd8bf8ba55450b57c85663c38c4d8a,3.0,4.0
2c16ada6ced408664242c0482d664131a3439b29,3.0,10.0
27602eb7c3c2e68b6cf564a65677464be901fe89,20.0,3.0
085110f2505eebb4ee1163ec6bf1ebd2161a6b9e,,
0c96f7b469ea3c0e7e38a1a48c0865f71d1f1e8e,,
10576c658a4296b827e7ea08e5b6d990f6f142f6,,
cea73ff17a33e8310ea1e92847a01605928c5f86,7.0,10.0
5470b403dc89e8f9d76fbf3fd16a754ef1f0506c,3.0,3.0
4660afa5509ed29b3fcfd1759d2414707db3c260,3.0,4.0
518f5794c5cb27f96db03d2dd5bf4c7c54b3533e,6.0,9.0
00977e24db381130c42b095059201a9ebd9b419d,4.0,2.0
2d4850881139a98d5d38cde53b67bac2cfd19ad8,3.0,5.0
6fbc1ee01271bb4612ab48ab38bec1bdcfc76207,4.0,4.0
0057be33c73f694dfbb728998ca7b493938881e2,5.0,3.0
092de8e7440811b1b5c50e70e84e5cc901d02acf,,
dca7b75c8469b1cbfe0ed2ec1d855c2ea54f9214,2.5,5.0
fb35dc8fa15df6f65f4b14938d07b599c5eb5b03,20.0,10.0
e537f862de92228431ee0ceff82e4862749d7b14,3.0,4.5
e46779e775d1a979f62cad195cedb7fdcdf1d913,20.0,5.0
0fe8381f614a64f24fd2c0514a8718e6fc301eb6,,
50008d1825d4cc2717df9266437a0efacd21bbdb,2.0,8.0
cd8e7fac0b0f34c0e230874115c4ad50372b353c,16.0,5.0
fb31753932c71ffa0238580a6c805b5fc9a2c0b6,,
0f9eed1f6cef69e1bef50af4230ca0aa88ba2847,2.0,1.0
cc5b7c0e013abcd0c8a68d565cdf0cb0eba8e195,4.0,3.0
d5a600600b7bb25109e6effe03c0272550cc94ad,,
d4b5b9971a8ec2ab4f8a2e5939579fbc412ec5ac,3.0,6.0
3aa94c33cbe7fa6b65a2eba5b222789670d11564,2.0,3.0
ae3f8920dba8b2f1eb4e04339c106f41b8dc74c5,3.0,3.0
1c4eb0f9b7be5afd9b37a1e414560fe401625457,2.0,5.0
78cf39600941fa4c366d9b326b130d9a6b127662,6.0,6.0
ab02f69caeada35da1684e095fe9b4fd82b09f69,10.0,2.0
6624d8cf00b4220ed166de2ea0e813c4456eaf5c,5.0,3.0
4543aadd011e70770af76bdbbf799df4d6f34254,7.0,7.0
7cfc13cb9ef721216fcfc71e986243e95f367351,10.0,14.0
6201d74f72747ba484307fcb50b4d315168adc01,3.0,4.0
13e9376ce462a9506128c953a8d240963f8e9ea1,15.0,6.0
ad7d26f53b0833fcee94bb8d539021ff16cab49e,3.0,6.0
a9af1c4de4108873bd77a681303920b71c7e0a46,4.0,16.0
