email,time_homework,time_lectures
414cf38d05eaf004b936ada7c26b48d6134697ba,1.0,10.0
76b44a94c13e98780f438868d889d40499619723,13.0,8.0
b94a37daf1c993e60316b74dfd3f53bdf9717945,3.0,9.0
195b59707405a5b831697528fb36c44dfb0e5799,30.0,3.0
590543951dd9b8103a7392f28f0b0d435a518c12,5.0,11.0
69c172abe4abd2bfd43762e3783d865ca2519a4d,4.0,6.0
f0bc09eb796c03f5caa244e5375e0e296845b97c,2.0,4.0
af64d449df750b6991b70f5591e4f7e8927a5d76,6.0,5.0
22ae119c347e27debdffa404f076a9a50f0f1ae2,2.5,3.0
49713319b5272be118ddf2cc15b5a095be73968d,7.0,4.0
5470b403dc89e8f9d76fbf3fd16a754ef1f0506c,3.0,6.0
1d7e24b0786053164b43333dd7fdacf052fafce9,,
ab7a194f67fb92757781401b9bfd8a15e2e5931a,4.0,2.0
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,6.0,3.0
0e185ca538d0a1a21a992859a749cdd9f5f7dfcb,3.0,6.0
092de8e7440811b1b5c50e70e84e5cc901d02acf,,
e537f862de92228431ee0ceff82e4862749d7b14,1.0,5.6
e76185b5b49bae2874f63ae02fa8c7d4aa618ddc,4.0,6.0
7657dbb48b297a5c4630eee29bf0aae9f3ee2562,2.0,3.0
9554112460e1f4341e9f802e73ccfcd4a75d62fe,10.0,4.0
6624d8cf00b4220ed166de2ea0e813c4456eaf5c,4.0,4.0
543007278d987f94d2204aad289473576fa87b2a,6.0,6.0
b68ddfb4c94273034967234403225740dc500e8a,3.0,10.0
a30e6188316246daae706103575e68ec0b05a71f,4.0,4.0
6201d74f72747ba484307fcb50b4d315168adc01,4.0,3.0
5f57282a13748b0361d97446446567e67031aecc,2.0,8.0
344a026046ff67cbc22a14e986e1bdb589b49631,7.0,14.0
d64cd8600c1076f61209e2c42f2b8cf3bd7f518c,10.0,10.0
510c636f6e171521b4221e3954299ae982311123,4.0,4.0
fc50cca62f37178136a570929d28b5c631906e07,3.0,6.0
3ef783f1bb667f523477c4c0cdb274752262ef69,,
67ac38ba1d8042bf00156cc739757b5429d96867,1.0,10.0
1404e75b1cefbcab4c5ce82d565ff8b11590dabd,5.0,7.0
281948b55b947612323aac27f531c0cf14722595,1.0,4.0
e3f7b14e3f200a1a3117fea716a3aead64b75bae,5.0,1.0
63b34a8a3337049e137eff072aa9c6a9b46c8b03,10.0,10.0
7312b219351c5a33c20d6f7c25bc2c643b0f3ff0,4.0,4.0
6f833e1e93999b0d9780b4e38f34820754ea9cae,7.0,3.0
9cee67b6afbe061af8bbe5bfdd97e5b10aeb3b8b,2.0,5.0
2c16ada6ced408664242c0482d664131a3439b29,2.0,7.0
4660afa5509ed29b3fcfd1759d2414707db3c260,2.0,6.0
dc713b5bb9d7bed9a64da1766abf85f4048e89af,10.0,4.0
ee080f06048a57b46b876941ff4fca2019eb9fa3,4.5,8.5
39259b1cb32fbd314de0053c4e9f3b4753f38c9e,4.0,8.0
18fee222423140fdbdceea4a49246ba4950ff7db,1.0,2.0
fdec50ce2ce2597896a996531e1ea90d19dd6f12,4.0,12.0
16e6100502a77537cc23e831fcd8815668905b0a,,
5c8d4b058ee37c3bf10fa9696772cae7576a1e5e,5.0,10.0
d539da5b1612c8f82484b4629d1d8029c846231a,3.0,3.0
7c76a53c8d8696b245c834fd3a61f1146f34f6d4,9.0,4.0
adfafc90eab0fa584539c51d78d215515f0bcd5b,1.0,5.0
03b68c3027c4fe2d28f4f2d0d7a4d20943cea599,4.0,2.0
abdb444a3b59588e2264934290d8b42c2af849a2,,
01e34b0574ca4f0653e3b3c8a85fa6f82690f683,,
763f1201cc21f5db2920451b537baba80ecce548,6.0,10.0
157e3680526fb0d86bfa01570b79502f1a0c3fef,5.0,7.0
d0f9ceec519469d3fb704763adb6ad103f81c02a,,
3f9550c33bbff748aeb127bbce5b6500c77db42d,3.0,4.0
da249f7bbf7e7e98265c4f9d92d41537d2f1f6d2,3.0,10.0
0fe8381f614a64f24fd2c0514a8718e6fc301eb6,,
a3f298ab423001c3d741c3c324c3f302f8d3a645,,
32b0665cd44eb024106a2a4d40fb3fe75b33d2f3,6.0,2.0
87660676426768818aa1d67a9633c5f881244b94,3.0,9.0
36a7a8e3ca324f4cef53376d5976bcafd3ccca50,3.0,10.0
cea73ff17a33e8310ea1e92847a01605928c5f86,12.0,12.0
78cf39600941fa4c366d9b326b130d9a6b127662,5.0,
22ef9936545e6674f30ea9162773a50c1d75cd2a,4.0,20.0
981050dd6cc996e3537669d3a82a28ad353fd9a1,3.0,2.0
76e6246d008fb34bd5b1319a74aefbc358e9c256,5.0,7.0
10576c658a4296b827e7ea08e5b6d990f6f142f6,,
c7f0a4a4d41c6d6632445958e287ca8c00b732ee,6.0,10.0
25bdcf0b8fda2d2f59766156a17fc7c5b8a4ef72,2.0,1.0
ed5e5ac49c40b0cb13d9608a8cb067fdf0e8ab80,7.0,11.0
6898e43408a65a1cc40f63a5a583b225d0aae412,2.0,15.0
2a25d21639e37bf6789ba43a7c99844e338c1b27,1.0,8.0
064c8d5429ac5fe2663581dcde9966339f113e02,3.0,8.0
924a4c537be5599eb68f4649867c426c0f3f3d12,7.0,5.0
1aa9ca99745fe32c87dbe2fa08e50068449a86d1,3.0,25.0
fa454c7572671428b1084c43b34ae2866b97322e,5.0,5.0
3b7479af006bc776a95de3dca470e99bf4e5ad11,2.0,4.0
3b0bd39329e71bcbffae72083b0c3752232a832c,2.0,3.0
ac81c3f21cf19c0b45d7f1e13a2f7ce61fcbaff9,3.0,3.0
79f2b6103c5acec10e7f6c7d14a397f32c3f7fbd,,
9598913c87cb74dd4b24107fce3d39dc5ca56255,6.0,4.0
0753d46d91310bc5cb6617bf3a8232e123511af7,,
d9488b405565aa1d074cfa6a478778fa910fe786,,
c1b754564b5b0374da7854c19c1f32071e0943d2,,
71d1244ef60aa133576d1b3835ee992655204a12,5.0,6.0
a4cb069286126b9b210acb396263376ff74b2f64,12.0,6.0
86db57b2001f17d8a8b5ca302161b4766a3985fd,,
b56fe3e657ae4bd8d738702cec7233da02995332,4.0,6.0
0a7870a19937af442fe546e031992a3f9f235d4e,10.0,15.0
e700646c1769c4ceae5db45037585d208296fc9d,7.0,3.0
d51126de1a07c60f43b4915121c39ff7fa9b3829,2.0,4.0
7265df01aa16544108537925c32e04863e36fa39,5.0,8.0
47f827f73935cd832303898be1c318fbd3cb9d47,48.0,70.0
a755daa4d8561c4e55e7bab521b8b31f5726933a,,
464bb42908bd8bf8ba55450b57c85663c38c4d8a,2.0,3.0
b4702c0c3df1854b72dc97edb7bb5fe72580e58b,,
f4b2583b72018bfab6a99091c8eea7438dd9d630,9.0,4.0
bf7c2f647d790667512966ea6a160d674752c64b,2.0,2.0
7d0b6079773e58cf719e4e2ea22b72b4d0099dc2,4.0,2.0
b1749f8711c621d15f256b3264158070c8e3238a,3.0,5.0
476e655c61442721746c3bd11feb459ded551e7d,5.0,4.0
3b815a944ebfe5f7896664d557fbf8bbd573fede,,
fb679cf83225f927a4429811e0867216f82ae910,7.0,3.0
2d3ff577f9f618b1a9b5e55dba95abea1d0a55fc,12.0,56.0
852007d0b4c101aa359ab85da06483e2431e32a4,6.0,6.0
281186884d2136327c5aa115c80e8687cf6b1106,5.0,20.0
fce826ed4d2bb71d0c695c690123ae5fc6c14b94,6.0,5.0
f6d3915e25a99218e3e2fc741d049d2fdb2fa1da,8.0,
a9af1c4de4108873bd77a681303920b71c7e0a46,24.0,4.0
6a6c44d5defebefbd52b35f9500c4d6562ba2df6,,
98ca8fb02679f2ec08a388642b623300a7c00c7c,4.0,3.0
a12fb7b732b2491aadea3e38f1eb195a96e82e43,20.0,20.0
14ec439fa72f8c680f79373f725f8da5d078a8fa,3.0,5.0
e2f613d3d28c1e6baff03116fc76463660d0c42c,5.0,2.0
7dada6350e1b38b6daf8f02b4ce4c9d343671656,2.0,8.0
dca7b75c8469b1cbfe0ed2ec1d855c2ea54f9214,4.0,3.0
7ea30327eec82367864d52cb8014ba68250ce8fc,10.0,4.0
27de3adde9d5721bf9609ed247f9b5b1dcbd5b71,20.0,8.0
70db5acad05e13c12b8a5bcdaf9f49e68da09ed9,3.0,6.0
1e3461bf674b685a6164debbd59ef18c5df8e49b,2.0,5.0
b1ca39761b6401c8a60939235c513664e62df562,5.0,5.0
a08bddd7f54b88e2810b74e875ed2265f6518428,4.0,5.0
d70bc01f5dae1b6e3326594d5c4b2e09b2bbb11d,3.0,10.0
394ae5d30a57b57cfa3d7454aef68102bbef8d46,4.0,8.0
6b8724eb1690a1337cd4e96e4f9761815535abf7,2.0,14.0
5a54e03d8b63fe46f75c67d7a3d9bad2f035259b,3.0,2.0
cf313c6bf900f83ff345c530970d2b4701e328f0,4.0,3.0
f8b8955a90f3138a71f5a567e2a451be40e8ae88,1.0,10.0
2186c086c18b8416280adce82a9c79d03e3179c6,5.0,7.0
8804269fd48285c49f4b597dddb5f87557386e3b,,
0b22dbe1bf6077303a55d04e2e6761c93034daa3,,
c0f26a14c5f58ad0da9feb350111d27f940c6270,3.0,3.0
c4ec1e561e5bb78af41893aaf03c68b0700131a3,,
495826aa35c7ea19db53ac193436ea43ddd38fe0,2.0,3.0
260f2b379ddfc6e8c9de42633c2da685ceef9416,3.0,20.0
a60db5799a04631636779e46e22d519db86b0342,3.0,
c71743a1774c51c969bdb7dcfc5ac15bdb7f9f75,2.0,8.0
f8e2dd4ff817a4109658f53854501aad408ddcca,3.0,6.0
085110f2505eebb4ee1163ec6bf1ebd2161a6b9e,,
82f3d0453c0a991a95df34161d20f7b267fb45c8,1.0,5.0
8f2df9df92bd5165ef60490a6f77ae7ea61605a9,4.0,4.0
2e1553b2befcc2b4b24c1c06d9b311d8d6ea7cf8,1.0,5.0
16a344f12b79ea8e946cc7d80f56e1b4c6121830,1.0,4.0
597b59b774cf545cf9322420b82166cc66494b46,1.0,12.0
517c91c38ea82ea38addc3fd1de087f1065b152a,1.0,5.0
457dfdf2c274907063099debdadf19a6593e0f2d,3.0,8.0
66d91539ba84ab07e4cf1a81c44c85550b2345eb,4.0,2.0
4c4aa94203b9f6b810abbcb887c4d831f34e52c5,8.0,20.0
4ac7505211bd0b2572b66a8d92f58b1ac406950a,2.0,4.0
f0b754bd4ff02284aa6b1dcc81172b474160868b,2.0,2.0
3cfbea669dbfb28b7cf1c9e9b161cba29bf01951,3.0,5.0
a593d0e9f7dddaf99e8eeaf21412edddaf76ee26,8.0,20.0
ae4a07f7d7bed80cd302b79e77a1badc0af98988,2.0,6.0
2ec2e0f9764bcf5f3be9e1f22ce9c8b57e007cb0,3.0,6.0
e5874540aea95ae005b3a363ef1635098b0c322b,16.0,5.0
3e2246b88ee0e578f0cc40a1a570c354aa0baafd,2.0,5.0
d0d4eebcb8e9ff553a1c1eb1173f1c49696eaa7a,,
a750efd4791d0c91b1c2e4d1632afecfd53c05db,6.0,20.0
51bb171b62b5c883075c79e69c2534088bc01e3e,10.0,10.0
a4c0aeb1b102fc5e78c14b80cf38d12bcc007f65,10.0,3.0
1e601d610e6744b27663649d27ef1b5c43b5bdba,5.0,10.0
b9f1d3b638a23f604eeb064b9d4a9283ceaa99f0,4.0,12.0
327a853f575f017c0e39b1cd4373dd7079400072,4.0,8.0
8ecbba39b5adc80015dcb8bb21441e0c32f4e2cd,3.0,3.0
53c474b490b120228bcff9094be6d109d9097f62,1.5,6.0
040da1f256be092448c7e0c1661f06be27591483,10.0,6.0
455ff55b6b2820d6d5c911b6a9f8920590f35d28,2.0,12.0
53e27d79890c2ef13d3f4152a7fe8f6de7f510da,4.0,5.0
509f894cc754dcf219b344ec84e8e3e337469701,10.0,6.0
f7794351ef46fa717a5b2a2e749ac1814a19fdcb,6.0,10.0
13698c1b25a2cd4e263b3d42b339888c6ff4c3b1,4.0,8.0
61cbd43fc34caf84b434a7f6beddedbf9290601c,,
f0e44c3f3fc810a0d38acd2cb28a7a5083e980fe,15.0,5.0
9ba4939a14249c884fe69c418719698ff7fe6314,3.0,6.0
cd8e7fac0b0f34c0e230874115c4ad50372b353c,8.0,8.0
2cbc8799b438b91a5be9ec3ca25483ba70f9ee92,30.0,12.0
f2c93eb120d4b838bef5b7dfa0ee1944f453c718,,
a5881020a28225273d16b4e3b9ad4efc303e95a9,,
cc5b7c0e013abcd0c8a68d565cdf0cb0eba8e195,4.0,3.0
