email,time_homework,time_lectures
3410a265818741c6124c80edff332bed5d2922c5,2.0,4.0
f84652db659a1ccb9f426bfe31cd48eaaa502293,,
5d1437e5a60cab7afff8ddc282fd8e319aa2c879,4.0,4.0
8b37afba024cc9f2244b8af8088fad10312352a8,3.0,4.0
9be5598fed4df0ea8494d85de7e29415ab1703ae,5.0,3.0
ba3d1215dac3691957e5fe3229f6d2762b099576,2.0,5.0
d8f8ef5926f4a03265ea7a6592db4a16b4196cf2,4.0,4.0
ab53db59bafc9740b4d310eb44038d475c5f3267,3.0,0.5
921ff17d1f8fb3e241da08d20f3e80201aabc2e3,1.0,5.0
0668b3e31641c7c5cc892c4315934ff1a8beb0a9,7.0,20.0
4b329d4dbb2296e9e4d8637ac0b772b783dacf26,2.0,3.0
dfef274e0c3b34ab3c9c3587006269fd64d272f1,4.0,5.0
5f39fee62097ec9c9337ee464b8efa1859d53bf6,,
ce36c75c583dd0a632456fd3c4980f942dd19740,4.0,5.0
7734874e8eda7e06f97f81e52a3e216a0aa68f89,2.0,12.0
6e3b15160d3143f2e1cc84cf51e908412063661a,4.0,3.0
cfe795efbac55c589c86315fcca48fd7a9be1226,2.0,3.0
655e38fc68536b5b5c5e59c25ba0a039fc52d600,3.0,10.0
cce5227bc99cc56867beb58f44dd6ebc387e6e22,1.5,7.0
1e2c04158d879e196df52b3f953ac3a913be2875,3.0,5.0
054a2d98725053366cae7f6ac68c7d4a05e64899,1.0,1.0
69c172abe4abd2bfd43762e3783d865ca2519a4d,3.0,3.0
0bfbcb190c52e57766935635f07e958d19a05d24,4.0,20.0
ddc587ffdf3bef26046cf3101d33a75f95db9252,6.0,6.0
4ab993ade60358226b2239da17a234a99c05b0f5,3.0,6.0
5eca4515f25064d6386157aba8d893f37461cdb0,,7.0
26e0002fff31845e5445136deb2a7c21b818c125,3.0,3.0
7ed08066de72f9cb8d68477a889a7334d21d54d1,2.0,8.0
a3bc806d8876d1deacf866577edd10739b96811c,2.5,3.0
0e185ca538d0a1a21a992859a749cdd9f5f7dfcb,1.0,3.0
586734d075b47fa1a9c2d73ddee1b440686b6564,10.0,5.0
53ef925074886bd37411a846359e239ad1763cfc,2.0,3.0
c7ecdb516d44381cc07f2434cef443d5ad4383dd,1.5,5.0
588a03d8c47fcce8a799eaab83323d6cc2f98615,1.0,8.0
32e0492b151b68e31fa8f49ef64b6ec9a293b917,24.0,24.0
4e1144e693e32da74afaf83a95a0d542047aae67,5.0,120.0
7b9a623ceb40b42e066b28f3a87db1fbaf6985c7,6.0,5.0
f86a026a3002c1aa518a7bdef40cc54009188c75,5.0,6.0
76b44a94c13e98780f438868d889d40499619723,24.0,4.0
b7bf583fd65a20c012801d3e9018cae3a7e48997,3.0,4.0
9dbcf6be2601797f1e767897c6b3a163b5914274,3.0,10.0
f5f408aca507c452b70df8787949a77bfbf40fd0,5.0,3.0
06d8ce1657a9051d07a3ec551949912b896bbbea,2.0,2.0
e1547d30ec089ef9fb34c3f5874f4c678cfdc096,,
0146b4b31f738ddd61186be571c96c4a9086e07c,6.0,3.0
85f6208b0d28a96d528b7d8aef399679f4307a51,2.0,15.0
9742cdbc85c85079995dee5fb0d10eb3bce30aa7,3.0,3.0
b1ca39761b6401c8a60939235c513664e62df562,3.0,5.0
10576c658a4296b827e7ea08e5b6d990f6f142f6,,
147ca061ce2b079a0bf94168d9469c244c3cd681,1.0,2.0
e78e603660201f55043f43223dd531eecef2fd37,,10.0
a474e1e6718992337e0d5d9a7229bd0e94ce4d3a,1.5,2.0
16e6100502a77537cc23e831fcd8815668905b0a,,
0464b4ca9e30b0ab7b7ac87292b878c3634079cc,1.0,4.0
df656ae30c442922037c74f227aa3e35f5ec5bc7,3.0,5.0
dad46ef77d208f76fbf04ee1147ca4f31290aa85,1.0,1.0
091bdfb4c994c8f652e1d4aea64dab08ea9824e3,2.0,1.0
b9143dc6fac8a90ec647f2a2cf4ac34084f3e364,2.0,6.0
81039db4d2d59d071107b7c89cbd0bdc31a623da,,
ef5bd99d538162eb11a72b9c838c71356bbad6bc,,
