email,time_homework,time_lectures
0caddcb6909016765e1b14d75dfbb9fbe39dc8ba,2,4
763f1201cc21f5db2920451b537baba80ecce548,2,6
bcdfe0c9005dc66800c34283d1cd5f5bf97b67d0,3,2.5
b4091fb85bbdff8058a43f5d49e2d2292a83591d,1.5,2
31cc3230a2096131d95c6f9a1024f338a40a6444,3-4,3-4
8afbcabbcd73cd2ed5ddeb16cff80aa6c91796dd,6,6
8dee43d7d6fea02609d1248b6619aec3c1591a03,4,6
4234a6f2ed2d09f049db8787e8ca2da10b3a3abd,1,3
f21cab98b5350222b2b5dd886529616e713217c9,3,4
cd3fdcbc135dd1c60b79b2cb4fb29c6fc0672ca8,2,2
4018c1712430b7582f26768b37b5b30a248b8f95,1.5,2.5
66872fc7ae7f24ff4e00db99cd760ee5ce4093e7,1,3
27b3842776806ddd72afbf1dde62f6a4d17476ef,2,1.5
7523a4414e3d7faa2b2ceb7f7251fe3d31e5e954,1.5,1.5
590f24e3a4b26a62bfac50d1e7d7f118a99393da,,
922efb9887cc5564b55a4c9156ea294b8f4e5081,4,4
2998ec0d353aa6bd8b098103896885f640895143,,
e4ed6641178a4160c98a9f93632fefe34bb0fb13,1,2
becb15e5ae73bc463ed8e687558f3dbac703e9a6,1,1
442543fe0e54fdfb6170311692d12968bbf022da,2,3
eb961335727ae39086679e1bcef754136312a3c3,1,1
f24d2e4158100ae70807ae9a0d29ec5f926877c1,,
51bb171b62b5c883075c79e69c2534088bc01e3e,5,20
b693f7c83c248d9358ef939825f7056e0366d4b0,1 hour,48
b0a31841d0e20e10af34302a95400ce9b55d8768,1.5,3
133c10445c5313c089dba18832cf81cd0d3b878a,2,3
74e147cbc06258ee542d737f0db3758a96c381e4,3,4
55e3a8e1a6d0c3e6283e215586f8f9d8002f9ad0,,
10a5b561ee486d23063ceff8e4f4c61801769802,2,3
c6b5f9f8e3f22b1e25201fedb7d0cb85f651b015,,
378c73b74abfce3ea7b1aa8b5f2216b618eb1d3a,3,4
b6bec4525e2e4de399721c4c4b7b67df21a3b940,5,10
2a9bf33ccc2d970766f077bd27d571e1fcc57015,2,2
1644b1a468fd6d3821acfb05ec585a6443c72834,2,2
72280362d52f43ce01b7c7251d77947f1a40fad1,3.5 hours,4 hours
ea550879f5aef312b5a0601b47249f6311674135,0.5H,1H
502ea103e5fae22cfb2c6015e2b432fbe0a15515,2,4
3be8a9808dc9e10d5c03287bd1b31dc8c7139c49,2,2
fc3086d770f4b3267c5e2c4e655058d253a8a4cb,4,2
8119a5ecfb2e33e7c9b89aeb8d319496563248a1,3,4
d65bc6479c534576b193b2bed7f6f2d6896ee948,2,2
1fc51745c6692ed74417df93bab5436b3c9b4af0,3,15
ec5cd56a703afb16aaa6242a2024bc42ae004962,3hours,3hours
5f043b3e57ddfe646989d6a8b7a22017bccc6810,5,2
0a8879cc3748e127fce91b153eac32dc7eeace75,2,3
b6bc16c5fab0c18fcfcee25780167401068339c4,7,25
2d274577a425e9237dcc284c2ff07faba3b841af,2,3
8b4ae4641bbc8c2fb65e78c17bdaede38d96d3df,2,4
920ddf1ded1936c20ec6ebdd7cc4eac900a3081c,3,2
af50ddde6893ca612b2ecf7ec7c196e4b390fa24,2,10
f42986caf6dfd7ffe2176b2a15e8753320bccae7,3,4
ac8f32c9640228f671769f7ec6878ae711da5786,2-3,3-4
7f4ca4b3ed1654ba4a168a74e6596fab95501ba8,1.5/2,1/1.5
a9ac768ce753c1e904fbbbd15ca58a563c91200c,2,12
4135cff696f3217c5886bda08892b7dd19668221,6,6
