email,time_homework,time_lectures
5bd6445c193f5846a9a57e7e4cfa5f7aa7801caf,2,3 hours
8b4ae4641bbc8c2fb65e78c17bdaede38d96d3df,0.5,1
d73c866c589d8e35981ee079e055c8b563ed44a7,2,6
786611f65a800599690d11dce17bcfc47e8f40e8,0.5,1
9a95143eae229931375caa43f791202c1b902687,,
3e056495db0abff26e61629b0413b3458f9c94c8,0.8,1
4be74b94921246a7e9125b4ff94ab27543f9133a,0.5,1
062a4ca7eca7f1ce67830cc8b23a14ebefe572e9,15 mins,3hrs
ebe40f00d8490e1d4826ffb6fcd331c830513a0e,1,6
afb37782bb0f8fd64bc66f428dfcbca70544e71b,1.5,1
fbb61752b39dccde7aa531919754c35c0af325d8,1,3
e307efb3095ec657d6571aa8363736e3ba577289,1,Did not watch the lectures this week as I am familar with basics.
b3e6a27256dfa9a26d321542ec8c8b44853af5ff,1.5,3
f588afbeeb2b84cd42ed1253c192408398f1a157,1,1
5c8d4b058ee37c3bf10fa9696772cae7576a1e5e,0.5,1
2d0c9dd8e4547d3872cb6ca577ad83de72717fe6,90mins,120mins
6cb40052c7d2690cdc2a2585a9b8cd18662b6844,2,2
9aa8b153f2182e08866b77de90ee6cbeadc36611,1,4
1659c3504c85bec6440928f93ae20ec4e7958226,2,3
6eff4507e1e51d2d57bbf466e6b56db8d53c1f32,3,3
6d93feb2645516c9f20955c39891756f6ad03d60,45 minutes,1 hour
d31423e44a46a89a73c3b3a43a1451c8e204a927,45 minutes,2 hours
d40529a2ce45590bbfdd6c8dd9d02f530f1be4d3,1,3
d70d4df9f8bd51da79d8ab9dafa4926f78562c1f,"1,5",2
76b44a94c13e98780f438868d889d40499619723,,
3202ab1dfba14bd67fc70abdc57e5bf9a0927f8e,1,1
60055f7429f188e58330dcd451d6ac4682372177,,
cfba9f5de927387ebceba0e75a58978c5bae3f72,3,5
a94a1630c24c44a97cd8e48174c62889600eba8b,1,3
7a435bbe0cba837ac3c205c976698ef89e05464c,0.5,1.5
6a6c44d5defebefbd52b35f9500c4d6562ba2df6,1,
035dc222582442e690557dbd468e5824fcdd5d07,1,5
413762953fbbe3b8bd356feca3d41d48c3ff0ab0,,
