email,time_homework,time_lectures
315b9846de1df5e7be96cb931babf382a50746da,3.0,3.0
01b35fbc7de799666a23fa596639ea94de3b659c,1.0,8.0
4a02a436e7b6ad9e8adf17c452556f585df268af,1.0,8.0
638cd1767094a81783e380cf6c8271b3e6e63854,3.0,3.0
76b44a94c13e98780f438868d889d40499619723,60.0,4.0
1e601d610e6744b27663649d27ef1b5c43b5bdba,2.0,3.0
8f2df9df92bd5165ef60490a6f77ae7ea61605a9,2.0,10.0
922efb9887cc5564b55a4c9156ea294b8f4e5081,,
7f160ce44fb251a100cc54a24ddd755750e4bb78,,
b5b7cf54ab38b1a84ba9d51573dc9f33de97f5f7,5.0,5.0
42b5b5240090356c32e86eef48f9b8bc5e976073,10.0,6.0
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,2.0,3.0
6cb40052c7d2690cdc2a2585a9b8cd18662b6844,5.0,5.0
67847036964d26d2b336db699a880f4e829b1dfa,6.0,8.0
2bbcbaa8a90ecb87eaf95fc68801bc905aedbc15,2.0,2.0
3dbfa8cd5ae70285448935cb8482caab021ed3c4,4.0,3.0
5f39fee62097ec9c9337ee464b8efa1859d53bf6,,
9a95143eae229931375caa43f791202c1b902687,,
58be5e5fa5687cc7595d830cd33db63b7444bf52,5.0,5.0
82b87033f856196876d2dc2fbdcd658dab36218b,2.0,4.0
920a35e8063c57a0f960adab99cce6278362ecff,1.0,6.0
7526105874ec9641345a3a161e959ff95d3ba6ba,8.0,24.0
9742cdbc85c85079995dee5fb0d10eb3bce30aa7,3.0,8.0
ed34605687b8ea49073e4fab55622894e48fd5f0,4.0,
e07f8d24e3862d71a0c11953ef05e5373758fcdc,5.0,5.0
035dc222582442e690557dbd468e5824fcdd5d07,2.0,5.0
f53a9bd403751d8f7f38950016c32a766360f6ee,3.0,3.0
d61d6f7c1bb47ea2743ccf7a9980555bcc5cbd54,4.0,2.0
f23dfe75d33df0a0f4972d48b7c5c11b90ad8257,10.0,12.0
abfa9f76c6d8e9207408513e36930764e5046097,2.0,7.0
9903583f1f86e0588c3dc9af50c7ed55819b387d,,
0ccd97f30f6da2d31fae77f7b8811e50541493d1,8.0,12.0
f493ae8dd73ff491328712307822374195726295,4.0,11.0
1d400227b2ca261a9097ca634b5c2d66598d8d2f,3.0,14.0
ede852b3975058886139edcbb6a5358d5b223f4b,4.0,6.0
dad14cddbeb4d8c4c0f38d864e3b07406c465e48,3.0,9.0
8f7bdbe2a7e95419d936afcae3315c18eac906be,2.0,3.0
18308e10ab511a33e802f3003cd6ac116a983b85,3.0,9.0
a755daa4d8561c4e55e7bab521b8b31f5726933a,,
b996df54187b7a0963410ad2c85fc1f24594a9a6,3.0,5.0
ca6e4f101db0c3fd169fab4ccb2767be65737d47,3.0,
d1c020da1617bbd5edde79b68107c9a20c5e50ee,12.0,10.0
681f47073d53648affc6a1c8a90fe9eae5d0b3f6,5.0,5.0
c141567ff152fc9fd14edd9453f03cdcdeb9b7e8,,
357c8ce60d3341bc337654b6fbe2466a12e35df1,3.0,8.0
6998413d2f1eca71d1e809828b3667ea529f70c5,,
421cfb42fdd0706841e7b68b50262b8e46dbf07b,6.0,6.0
27602eb7c3c2e68b6cf564a65677464be901fe89,1.0,5.0
32d828182e35683d03712e1cd364a5df5f2e370b,6.0,5.0
51a4c79661568a723412d89ea4492337c93a30c4,5.0,4.0
6527c4cf0c26444ae872ecc41f36c9f49f9643ff,4.0,8.0
76072e50a9e301120d0ca15cc21c58ec101ef1e5,12.0,14.0
ae7221a6004cde34f97876363d9d69eb4dcb3770,6.0,9.0
a20c529535aae6eac38e738e6a00cfa91d878698,2.0,6.0
d5cab5728271c82fd6d500bdc854142a38d4e769,,
4a43663c1a4436acfa927aeac6df51bffa243bf9,4.0,2.0
1d45215bd5e10b97de44ecb7f57f0b0692f957c8,15.0,20.0
6a6c44d5defebefbd52b35f9500c4d6562ba2df6,3.0,
d16b07a204d9def69a93b64cde75d5f1a8489e2a,1.0,4.0
a5881020a28225273d16b4e3b9ad4efc303e95a9,2.0,6.0
b24bf79b03dd3987ba2d88b020e72fabab886202,2.0,2.0
89ab0dd9f4c17ced009a0420057137a23326bb3a,3.0,4.0
dd068f123430248b2d040336aa916161042eb8e0,2.0,7.0
d0e1c5a6a1636168f4706841320e0f013d179a3e,2.0,2.0
d06b7a799bff6eff4676f55b54339a518e8f7440,2.0,7.0
6eff4507e1e51d2d57bbf466e6b56db8d53c1f32,2.0,2.0
34f2761bfe0c305f0abc0da3fcb70a6c33cf34f9,3.0,3.0
da4519136557f498efff62b9bc17d5c92346126d,,
874a9495dd6c7a5903b815d56228a77f46068d8f,10.0,7.0
b693f7c83c248d9358ef939825f7056e0366d4b0,1.0,20.0
44c756f1f719b4befe0fef67955460ae70d46038,2.0,14.0
09b6ac2d0221e9fafd963236f25ee50197742a77,2.0,6.0
a57ffbf53e90a336d579d03b967cf8ed15275152,4.0,12.0
8fa2ae67a3537afc0a4aab0cd3853044ac96e187,3.0,3.0
0a79200dcab2a939df880c6725d4baae39383831,3.0,3.0
02819eaf8c776edd75a5ad041195b1adbbcf9097,10.0,20.0
f42986caf6dfd7ffe2176b2a15e8753320bccae7,2.0,2.5
9a32c22975d06d73862380ddf4199472512b4e27,8.0,2.0
2de3de72509444579fa17b71c6288cf35180bac6,3.0,8.0
102d3ae523af5c75ec7193c26ae33e17f4f2259c,,
eca4baae7f2202044fec3e78e924b4dffc675a56,8.0,12.0
fad46534c8c6afac024ef1cf13bb2372547cf4de,4.0,3.0
14e261a4e9da9092dfad8832e379d5086a4ab98f,3.0,3.0
e779db42fb27e113589e9dce2fc1e416c098fab3,2.0,3.0
3a3c619156c66a228787a35e14622d8c02b66871,10.0,30.0
19788622a79839ae42e548506e08e84b0b41ad6d,,
283b2e4bdc88ec4137cdbb401a8b55fb06653d5e,3.0,7.0
a97c4f72c7b261903623dd5f31da61bb4ddf2b89,,
f78ec08480aefa7a2cffa67c278a3d8114fb085a,1.0,5.0
1a13a5908b12bfe8f354a00f57c335fc9393cbe3,1.0,5.0
82cb27abe75781206545656fc91627477e1af4df,5.0,4.0
