email,time_homework,time_lectures
76b44a94c13e98780f438868d889d40499619723,3.0,0.0
c141567ff152fc9fd14edd9453f03cdcdeb9b7e8,,
b693f7c83c248d9358ef939825f7056e0366d4b0,3.0,12.0
922efb9887cc5564b55a4c9156ea294b8f4e5081,,
9a95143eae229931375caa43f791202c1b902687,,
42b5b5240090356c32e86eef48f9b8bc5e976073,12.0,6.0
d0e1c5a6a1636168f4706841320e0f013d179a3e,2.0,2.0
d06b7a799bff6eff4676f55b54339a518e8f7440,2.0,2.0
86671728ccb2869eb77384c0ae118b7f52cb3359,,
01b35fbc7de799666a23fa596639ea94de3b659c,3.0,4.0
0a79200dcab2a939df880c6725d4baae39383831,3.0,1.5
67847036964d26d2b336db699a880f4e829b1dfa,8.0,7.0
3468627b19d95cce6e99467ce5d70f079e88c635,3.0,6.0
55f96ce365eddd605bb527b3c216cf5c28f12bf7,20.0,60.0
8f2df9df92bd5165ef60490a6f77ae7ea61605a9,4.0,2.0
e62842e5f298f6077f59a15ef341b6f502ae35f5,5.0,8.0
ede852b3975058886139edcbb6a5358d5b223f4b,4.0,10.0
f78ec08480aefa7a2cffa67c278a3d8114fb085a,5.0,6.0
51bb171b62b5c883075c79e69c2534088bc01e3e,8.0,8.0
7f160ce44fb251a100cc54a24ddd755750e4bb78,,
035dc222582442e690557dbd468e5824fcdd5d07,2.0,4.0
7526105874ec9641345a3a161e959ff95d3ba6ba,12.0,12.0
b1f59d987c8cb136ef12614b8ea2ed7b05c8f749,4.0,6.0
b24bf79b03dd3987ba2d88b020e72fabab886202,1.0,2.0
874a9495dd6c7a5903b815d56228a77f46068d8f,4.0,6.0
e4d41d7c57e8cb5e555bca469542b566b9873de1,10.0,5.0
e07f8d24e3862d71a0c11953ef05e5373758fcdc,10.0,15.0
340ed08e610a57ce10e8c1dc045038382c2af13f,3.0,3.0
5f39fee62097ec9c9337ee464b8efa1859d53bf6,,
dd068f123430248b2d040336aa916161042eb8e0,2.5,4.0
a20c529535aae6eac38e738e6a00cfa91d878698,2.0,3.0
638cd1767094a81783e380cf6c8271b3e6e63854,3.0,2.0
f493ae8dd73ff491328712307822374195726295,3.0,3.0
afb37782bb0f8fd64bc66f428dfcbca70544e71b,5.0,4.0
c77795c7aeee1b44f4a50b4364b616e5b2c8aff2,8.0,10.0
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,5.0,5.0
b996df54187b7a0963410ad2c85fc1f24594a9a6,2.0,5.0
82b87033f856196876d2dc2fbdcd658dab36218b,4.0,6.0
9742cdbc85c85079995dee5fb0d10eb3bce30aa7,3.0,3.0
6fb4596557ab71b23e11fa21492b9ae759290d01,,
f42986caf6dfd7ffe2176b2a15e8753320bccae7,2.5,3.0
4546d60ab153e89e782f43eefda1398471ebed17,9.0,3.0
920a35e8063c57a0f960adab99cce6278362ecff,2.0,12.0
77164f4b2568322aaff071a46f35724e0b92ca52,4.0,5.0
6998413d2f1eca71d1e809828b3667ea529f70c5,5.0,10.0
abfa9f76c6d8e9207408513e36930764e5046097,4.5,5.0
f67a1466f9e47a05c4f7dd6dd1d56ac01b1b4ffa,10.0,10.0
44c756f1f719b4befe0fef67955460ae70d46038,2.0,10.0
7a0ffb5cc833af0d078d8a3622ec93605f08951e,,
99860788bea224a70b52ce69d3ffbaa00068fe86,3.0,4.0
3dbfa8cd5ae70285448935cb8482caab021ed3c4,10.0,4.0
c33859593d93f8095a98924b18b705d471ea3d53,10.0,10.0
2de3de72509444579fa17b71c6288cf35180bac6,3.0,5.0
b5b7cf54ab38b1a84ba9d51573dc9f33de97f5f7,5.0,3.0
d61d6f7c1bb47ea2743ccf7a9980555bcc5cbd54,6.0,4.0
34f2761bfe0c305f0abc0da3fcb70a6c33cf34f9,4.0,4.0
58be5e5fa5687cc7595d830cd33db63b7444bf52,1.0,4.0
1e601d610e6744b27663649d27ef1b5c43b5bdba,3.0,3.0
0ccd97f30f6da2d31fae77f7b8811e50541493d1,16.0,8.0
588a03d8c47fcce8a799eaab83323d6cc2f98615,1.0,4.0
7e5508650ab5704e30baa0faf7e7573ff96befad,1.0,12.0
8f7bdbe2a7e95419d936afcae3315c18eac906be,3.0,2.0
85d33675b1243bb519fcd3d6fb8c5327db31f194,10.0,5.0
ed34605687b8ea49073e4fab55622894e48fd5f0,,
8fa2ae67a3537afc0a4aab0cd3853044ac96e187,3.0,3.0
f5e09c07fcdcbb9ec646a989a2ac1716a8b7d67b,3.0,2.0
b7a8a101bfc97d42f1aba5e0e5928527e994599e,,
27602eb7c3c2e68b6cf564a65677464be901fe89,20.0,4.0
f4e794c465ae8d86212c1a657551dcc797c8d4dd,5.0,4.0
681f47073d53648affc6a1c8a90fe9eae5d0b3f6,2.0,4.0
36ce7923f66ad681c87fa2add6f182a4ebc4b69e,2.0,1.5
357c8ce60d3341bc337654b6fbe2466a12e35df1,,
7143226ae55368d68d9dc820f783188c400ae57a,1.0,5.0
33afabe65c06efffafbbfd35599d7259cf8449cf,7.0,
e1156edb66620cfa9edc0b8698f2a9d855b8465e,,
99933fb080d46d7415b1a4bae28e2a38132a585b,8.0,5.0
dad14cddbeb4d8c4c0f38d864e3b07406c465e48,4.0,5.0
142bb5a4fead83dc9efa5d7467756e7f47b7601e,3.0,5.0
6527c4cf0c26444ae872ecc41f36c9f49f9643ff,3.0,6.0
76072e50a9e301120d0ca15cc21c58ec101ef1e5,8.0,12.0
fc603317506d6b4a4fda4d86b7db2da7dd030600,,
5a8552ae70bb849f2d7f0df6ceac2c0d96d2caba,3.0,3.0
fe80fe062c066ff22558f76d8d82f6916d57fc24,4.0,3.0
ae7221a6004cde34f97876363d9d69eb4dcb3770,6.0,8.0
c614067bb7255f858ec07ed5cce17ee6eb4ff6d1,2.0,2.0
18308e10ab511a33e802f3003cd6ac116a983b85,6.0,8.0
cfba9f5de927387ebceba0e75a58978c5bae3f72,15.0,15.0
a755daa4d8561c4e55e7bab521b8b31f5726933a,,
315b9846de1df5e7be96cb931babf382a50746da,4.0,6.0
32d828182e35683d03712e1cd364a5df5f2e370b,6.0,6.0
f5493ed9eca68ba195b1985d9f09e36af6bedf04,4.0,4.0
c36283b9666c78e7324b5cc69e1b233e04c8f80f,,
df656ae30c442922037c74f227aa3e35f5ec5bc7,2.0,4.0
d5cab5728271c82fd6d500bdc854142a38d4e769,,
a5881020a28225273d16b4e3b9ad4efc303e95a9,2.0,6.0
102d3ae523af5c75ec7193c26ae33e17f4f2259c,2.0,1.5
b7356d601e29d9ee99692a64935ebfcb8e9bb7af,15.0,16.0
eca4baae7f2202044fec3e78e924b4dffc675a56,16.0,16.0
51a4c79661568a723412d89ea4492337c93a30c4,2.0,4.0
cea616837a43eafb3f9288bb4ff4d793b9b3f2d0,,
134f3b6f330646dc79d6de1fe5cd859fed8c7f7d,5.0,7.0
3b3ce8d3fe6658fb86a3b2e786f95a0e02aac0a4,5.0,8.0
1d400227b2ca261a9097ca634b5c2d66598d8d2f,3.0,4.0
9903583f1f86e0588c3dc9af50c7ed55819b387d,,
4a43663c1a4436acfa927aeac6df51bffa243bf9,5.0,4.0
551c3b9f7aa26129c8adad29a4452a84fe056bad,5.0,2.0
1f0e4fcd2135a75ee6b892c2cf847d8b4e7a424d,,
d59b330156672a80bacfcd808f71596ca277cbda,3.0,2.0
d16b07a204d9def69a93b64cde75d5f1a8489e2a,2.0,4.0
05f1273e825049cc90564cc9bc6010a2196388e8,4.0,20.0
e307efb3095ec657d6571aa8363736e3ba577289,5.5,3.5
ab899768350451e5053bb7d6ed32c174b97f0692,3.0,4.0
d1c020da1617bbd5edde79b68107c9a20c5e50ee,10.0,15.0
ded018b179b38c9ce58c5fdf4977165ed3ae3987,4.0,5.0
af7b5e30fa2fafdc7f9502883ab5b90975d9471e,12.0,10.5
c8fbc2beff6ffa20c43366bde5180ece9825f9ab,9.0,10.0
377c7336a02c176e1fe9bf788ef983cc8d34d957,5.0,4.0
a7a2253923db3a781cfc39c180cdb649271726ff,,
89ab0dd9f4c17ced009a0420057137a23326bb3a,10.0,6.0
c984a5f2d1cb866c5ac9965f0ba9828380bba1fd,10.0,10.0
04d8420c4a82293b6bcb6e3e8c5238589c22b1f9,6.0,6.0
492a968380b7a77f2d389939c2d63f759b0cf5bd,10.0,10.0
09b6ac2d0221e9fafd963236f25ee50197742a77,10.0,6.0
e49a83134f5df6fd07fff585bddfb263862e4ba7,10.0,8.0
66068408f948ea68cc5a710eadab9365cc9b2ec8,8.0,8.0
7196fb4d9d43a010be3c24e62fa31def70d0ad2c,2.0,10.0
9856fd4fb016f089739eaa5907939a831f289c80,7.0,19.0
1d45215bd5e10b97de44ecb7f57f0b0692f957c8,12.0,7.0
