email,time_homework,time_lectures
f84652db659a1ccb9f426bfe31cd48eaaa502293,2.0,2.0
15ba051e0ec85d6e990470aefa62371310c41a39,2.0,0.0
74e8913a38158a8683e5e058219feb0a862536f7,1.5,4.0
146773773c3d860054ecbe4c905793476a77ad97,2.0,5.0
a23b8910ac2791cccee0692ccd178cb7ead3ed51,2.0,2.0
76b44a94c13e98780f438868d889d40499619723,4.0,0.0
0db8fddb6f4ea8ba30d35e85a5ffa0d7ea3677da,,
71e10adf77210f0cb7c99c09d4f54d130237a49e,2.0,2.0
ac81c3f21cf19c0b45d7f1e13a2f7ce61fcbaff9,2.5,1.5
c9dd44d20f7d56df24c27cbc3db8e1bb22911c2f,4.0,1.0
af75e30e69769ab1801c8d7f19345e46b5d7db31,2.0,3.0
26d0ac3fa88b0b1cff0452d0f8d93a882a705c63,1.0,2.0
a08329ff82e27fd8d8dd8f232fc6c68d3996dbb7,1.0,2.0
6cacbe8f1638ad0f670c6faa85c6f27bc4e3bac3,4.0,1.0
dce10dddc01921e352b10fb11db496cd4112a91c,2.7,3.0
d6380bebf5915d6732064e6bd9964167fc3f016a,,
c606e407830a9fc8dcadf5577886e3c7196be451,,
900a2cf78e5b22728f8d1b728ea34af109d0529a,,
fd08e567814792076b7daad00946fe5c1000f363,3.0,3.0
655e38fc68536b5b5c5e59c25ba0a039fc52d600,4.0,8.0
2080c0fbcbe2c6c720009f0ea5dbfafd56948b21,2.0,4.0
cf12d95dc16edbfbaaad07658e2f24bab7f22f6a,3.0,3.0
1d8696a1b5e86a1af75598a6888efcbd780038e4,3.0,2.5
b57473f37f21bbe5211db48e57c5b54cdcdc5f1b,3.0,3.0
08b60237fd289b10c780f33f0fb24b2a94fc4980,3.0,3.0
42215e39b7f2d95b4ff91187db11c4cc4dfef93a,4.0,4.0
064be76e6ad580029a0dac5d5d70000efdda1e64,5.0,7.5
3439e65ed9fba44ada490cdb6236e596e9aaa26c,,
10576c658a4296b827e7ea08e5b6d990f6f142f6,,
2a6d775e6213caeb872f379a656dc4a64c6ca1c1,4.0,3.0
55cf28a1ae2a8eacb7afd55533672725fb7ca967,10.0,15.0
04f7b3719fbf4300387672b403d73a6456d26697,3.0,6.0
e3d921f0ed6e70c5fd7e94d09d529c58bc19a09b,,
e5a7bb77408d274fcf54cf77dd6a9554bafde15a,24.0,30.0
7c1130b0b56696ea0fd7291a0d42748e2287d2cb,,
b16daaa880fae85eaf0a7fd6f0a3771272ece1ed,1.0,1.0
34959849c973d07c79ad2155e40468dcd25aa350,3.0,4.0
6dd2ff60a2f67a96b85f6755444481d5ffd4ed56,4.0,8.0
9d8de1029f2b007d6e3bbe80917d299260d83366,,
ddc587ffdf3bef26046cf3101d33a75f95db9252,8.0,8.0
758fffbefc953476eca36c3a9001cae94d1e3c8e,4.0,4.0
6039232ac9f46e6b5cb0f7cd29ec13b644c4c455,,
e16af8a9581bdcdf3d76a4d40eb83e3e670a78da,2.0,3.0
dca7b75c8469b1cbfe0ed2ec1d855c2ea54f9214,1.0,4.0
d703ba54239f2009e27b7a442e8d3b5dad18c755,,
c2db6f3569cfaeb8bc5b9fe3c10b11d542d0d203,8.0,12.0
425500073ef3feacb285796ac3298f29e1d6e488,3.0,3.0
f5f408aca507c452b70df8787949a77bfbf40fd0,6.0,4.0
b84d30d910142db70ac08707be3bff30cbf0c489,6.0,20.0
9d41a97d39681680dfcce1d7c3b609643111de3f,4.0,8.0
1072f61b4b7a208fddf4299eb7bf418385eb2e50,1.0,2.0
6ee6e739e58431a191ba08c1f7e3a8942c39ca3f,2.0,4.0
01a1fbdc8d2358c1033e1e72b059c619c2510607,5.0,3.0
5435056c6b8448333bb25e85080023c7c62997e7,,
c70fc9659c6a642f64aa65402c93844d7f8ae274,3.2,3.5
7250144b20a0c2160b2d47447c4b68f0f26b56ec,,
349486c43a1c2f923090cc9bd1cdb678daf834da,4.0,2.0
268881961d7ec381d25c9716f6b4a8a66a447435,6.0,10.0
55eefd740a4927e12288a55516863d29799a8892,10.0,3.0
87e9e2b8259bc8dc24b1455873ee02aaf59e85f6,6.0,4.0
44397148e68540c914df9b5e8f43735607787932,,
